report_date,region,area_cluster,station_id,total_delivery_vol,delivery_buyer
2024-11-26,NCR,NCR2 Metro Manila East,2384,11150,9372
2024-11-26,NCR,NCR2 Metro Manila East,2647,8071,6705
2024-11-26,NCR,NCR2 Metro Manila East,2680,9867,8435
2024-11-26,NOL,NOL5 Bulacan,903,15202,12830
2024-11-26,SOL,SOL1 Laguna/Tanay,20,11169,9325
2024-11-26,SOL,SOL2 Cavite,273,6009,5144
2024-11-26,SOL,SOL2 Cavite,1476,7663,6376
2024-11-26,SOL,SOL2 Cavite,1705,11745,9996
2024-11-26,SOL,SOL2 Cavite,2268,7423,6290
2024-11-27,NCR,NCR1 Metro Manila West,9,9383,7817
2024-11-27,NCR,NCR1 Metro Manila West,11,7690,6358
2024-11-27,NCR,NCR1 Metro Manila West,13,9379,7864
2024-11-27,NCR,NCR1 Metro Manila West,434,12944,10881
2024-11-27,NCR,NCR1 Metro Manila West,1707,15511,12846
2024-11-27,NCR,NCR1 Metro Manila West,1770,8224,6817
2024-11-27,NCR,NCR1 Metro Manila West,2180,9073,7424
2024-11-27,NCR,NCR1 Metro Manila West,2266,14143,11947
2024-11-27,NCR,NCR1 Metro Manila West,3062,13261,10530
2024-11-27,NCR,NCR2 Metro Manila East,7,20173,16107
2024-11-27,NCR,NCR2 Metro Manila East,18,12988,10858
2024-11-27,NCR,NCR2 Metro Manila East,19,8754,7205
2024-11-27,NCR,NCR2 Metro Manila East,1232,11713,9783
2024-11-27,NCR,NCR2 Metro Manila East,1242,15774,12581
2024-11-27,NCR,NCR2 Metro Manila East,1365,15885,13397
2024-11-27,NCR,NCR2 Metro Manila East,2201,10505,8481
2024-11-27,NCR,NCR2 Metro Manila East,2384,13076,10800
2024-11-27,NCR,NCR2 Metro Manila East,2647,8178,6814
2024-11-27,NCR,NCR2 Metro Manila East,2680,11558,9661
2024-11-27,NOL,NOL5 Bulacan,903,14518,12332
2024-11-27,SOL,SOL1 Laguna/Tanay,20,10611,8997
2024-11-27,SOL,SOL2 Cavite,273,8275,6970
2024-11-27,SOL,SOL2 Cavite,1476,9213,7551
2024-11-27,SOL,SOL2 Cavite,1705,13464,11358
2024-11-27,SOL,SOL2 Cavite,2268,9171,7632
2024-11-28,NCR,NCR1 Metro Manila West,9,8538,7137
2024-11-28,NCR,NCR1 Metro Manila West,11,7561,6124
2024-11-28,NCR,NCR1 Metro Manila West,13,9105,7604
2024-11-28,NCR,NCR1 Metro Manila West,434,11095,9352
2024-11-28,NCR,NCR1 Metro Manila West,1707,8175,6805
2024-11-28,NCR,NCR1 Metro Manila West,1770,6545,5519
2024-11-28,NCR,NCR1 Metro Manila West,2180,7925,6506
2024-11-28,NCR,NCR1 Metro Manila West,2266,17562,14370
2024-11-28,NCR,NCR1 Metro Manila West,3062,12846,10131
2024-11-28,NCR,NCR2 Metro Manila East,7,15909,12957
2024-11-28,NCR,NCR2 Metro Manila East,18,12638,10549
2024-11-28,NCR,NCR2 Metro Manila East,19,7535,6274
2024-11-28,NCR,NCR2 Metro Manila East,1232,10756,9086
2024-11-28,NCR,NCR2 Metro Manila East,1242,14719,11866
2024-11-28,NCR,NCR2 Metro Manila East,1365,15970,13283
2024-11-28,NCR,NCR2 Metro Manila East,2201,9843,7939
2024-11-28,NCR,NCR2 Metro Manila East,2384,11675,9766
2024-11-28,NCR,NCR2 Metro Manila East,2647,7501,6239
2024-11-28,NCR,NCR2 Metro Manila East,2680,10742,9076
2024-11-28,NOL,NOL5 Bulacan,903,13727,11622
2024-11-28,SOL,SOL1 Laguna/Tanay,20,12208,10118
2024-11-28,SOL,SOL2 Cavite,273,7066,5979
2024-11-28,SOL,SOL2 Cavite,1476,8415,6943
2024-11-28,SOL,SOL2 Cavite,1705,12948,10960
2024-11-28,SOL,SOL2 Cavite,2268,7502,6389
2024-11-29,NCR,NCR1 Metro Manila West,9,8178,6835
2024-11-29,NCR,NCR1 Metro Manila West,11,7241,5871
2024-11-29,NCR,NCR1 Metro Manila West,13,9013,7512
2024-11-29,NCR,NCR1 Metro Manila West,434,10730,8986
2024-11-29,NCR,NCR1 Metro Manila West,1707,6634,5643
2024-11-29,NCR,NCR1 Metro Manila West,1770,6564,5433
2024-11-29,NCR,NCR1 Metro Manila West,2180,7898,6429
2024-11-29,NCR,NCR1 Metro Manila West,2266,15242,12655
2024-11-29,NCR,NCR1 Metro Manila West,3062,12314,9749
2024-11-29,NCR,NCR2 Metro Manila East,7,15983,12891
2024-11-29,NCR,NCR2 Metro Manila East,18,12523,10319
2024-11-29,NCR,NCR2 Metro Manila East,19,8269,6794
2024-11-29,NCR,NCR2 Metro Manila East,1232,9602,8137
2024-11-29,NCR,NCR2 Metro Manila East,1242,13644,11078
2024-11-29,NCR,NCR2 Metro Manila East,1365,12580,10689
2024-11-29,NCR,NCR2 Metro Manila East,2201,9524,7533
2024-11-29,NCR,NCR2 Metro Manila East,2384,10992,9237
2024-11-29,NCR,NCR2 Metro Manila East,2647,7725,6311
2024-11-29,NCR,NCR2 Metro Manila East,2680,9778,8241
2024-11-29,NOL,NOL5 Bulacan,903,12133,10335
2024-11-29,SOL,SOL1 Laguna/Tanay,20,9726,8231
2024-11-29,SOL,SOL2 Cavite,273,6444,5508
2024-11-29,SOL,SOL2 Cavite,1476,8042,6633
2024-11-29,SOL,SOL2 Cavite,1705,12380,10445
2024-11-29,SOL,SOL2 Cavite,2268,7832,6568
2024-11-30,NCR,NCR1 Metro Manila West,9,7647,6362
2024-11-30,NCR,NCR1 Metro Manila West,11,7028,5819
2024-11-30,NCR,NCR1 Metro Manila West,13,8794,7319
2024-11-30,NCR,NCR1 Metro Manila West,434,9977,8334
2024-11-30,NCR,NCR1 Metro Manila West,1707,7769,6479
2024-11-30,NCR,NCR1 Metro Manila West,1770,5627,4701
2024-11-30,NCR,NCR1 Metro Manila West,2180,7410,6048
2024-11-30,NCR,NCR1 Metro Manila West,2266,14710,12105
2024-11-30,NCR,NCR1 Metro Manila West,3062,11328,8968
2024-11-30,NCR,NCR2 Metro Manila East,7,15364,12403
2024-11-30,NCR,NCR2 Metro Manila East,18,12009,9984
2024-11-30,NCR,NCR2 Metro Manila East,19,7524,6257
2024-11-30,NCR,NCR2 Metro Manila East,1232,9716,8247
2024-11-30,NCR,NCR2 Metro Manila East,1242,11819,9552
2024-11-30,NCR,NCR2 Metro Manila East,1365,14907,12501
2024-11-30,NCR,NCR2 Metro Manila East,2201,8251,6758
2024-11-30,NCR,NCR2 Metro Manila East,2384,9103,7908
2024-11-30,NCR,NCR2 Metro Manila East,2647,7126,5940
2024-11-30,NCR,NCR2 Metro Manila East,2680,10563,8857
2024-11-30,NOL,NOL5 Bulacan,903,12793,10813
2024-11-30,SOL,SOL1 Laguna/Tanay,20,10454,8731
2024-11-30,SOL,SOL2 Cavite,273,7737,6439
2024-11-30,SOL,SOL2 Cavite,1476,7745,6403
2024-11-30,SOL,SOL2 Cavite,1705,11689,9928
2024-11-30,SOL,SOL2 Cavite,2268,7328,6185
2024-12-01,NCR,NCR1 Metro Manila West,9,9811,7821
2024-12-01,NCR,NCR1 Metro Manila West,11,8138,6461
2024-12-01,NCR,NCR1 Metro Manila West,13,11175,8727
2024-12-01,NCR,NCR1 Metro Manila West,434,9476,7445
2024-12-01,NCR,NCR1 Metro Manila West,1707,7071,5771
2024-12-01,NCR,NCR1 Metro Manila West,1770,5794,4725
2024-12-01,NCR,NCR1 Metro Manila West,2180,8376,6501
2024-12-01,NCR,NCR1 Metro Manila West,2266,17789,13840
2024-12-01,NCR,NCR1 Metro Manila West,3062,9459,7573
2024-12-01,NCR,NCR2 Metro Manila East,7,12413,9976
2024-12-01,NCR,NCR2 Metro Manila East,18,9682,8205
2024-12-01,NCR,NCR2 Metro Manila East,19,8060,6434
2024-12-01,NCR,NCR2 Metro Manila East,1232,11477,9207
2024-12-01,NCR,NCR2 Metro Manila East,1242,12334,9701
2024-12-01,NCR,NCR2 Metro Manila East,1365,9569,8003
2024-12-01,NCR,NCR2 Metro Manila East,2201,10194,7748
2024-12-01,NCR,NCR2 Metro Manila East,2384,14227,11253
2024-12-01,NCR,NCR2 Metro Manila East,2647,8989,6964
2024-12-01,NCR,NCR2 Metro Manila East,2680,9766,8012
2024-12-01,NOL,NOL5 Bulacan,903,16935,13323
2024-12-01,SOL,SOL1 Laguna/Tanay,20,11749,9446
2024-12-01,SOL,SOL2 Cavite,273,6505,5388
2024-12-01,SOL,SOL2 Cavite,1476,10064,7740
2024-12-01,SOL,SOL2 Cavite,1705,13808,11210
2024-12-01,SOL,SOL2 Cavite,2268,8685,6999
2024-12-02,NCR,NCR1 Metro Manila West,9,7650,6454
2024-12-02,NCR,NCR1 Metro Manila West,11,7808,6172
2024-12-02,NCR,NCR1 Metro Manila West,13,9170,7531
2024-12-02,NCR,NCR1 Metro Manila West,434,10034,8250
2024-12-02,NCR,NCR1 Metro Manila West,1707,10190,7986
2024-12-02,NCR,NCR1 Metro Manila West,1770,6388,5328
2024-12-02,NCR,NCR1 Metro Manila West,2180,8337,6663
2024-12-02,NCR,NCR1 Metro Manila West,2266,16114,13016
2024-12-02,NCR,NCR1 Metro Manila West,3062,11589,9185
2024-12-02,NCR,NCR2 Metro Manila East,7,20613,15818
2024-12-02,NCR,NCR2 Metro Manila East,18,15478,12129
2024-12-02,NCR,NCR2 Metro Manila East,19,8967,7215
2024-12-02,NCR,NCR2 Metro Manila East,1232,10558,8758
2024-12-02,NCR,NCR2 Metro Manila East,1242,13335,10593
2024-12-02,NCR,NCR2 Metro Manila East,1365,18149,14376
2024-12-02,NCR,NCR2 Metro Manila East,2201,8314,6696
2024-12-02,NCR,NCR2 Metro Manila East,2384,11927,9681
2024-12-02,NCR,NCR2 Metro Manila East,2647,7786,6355
2024-12-02,NCR,NCR2 Metro Manila East,2680,6217,5111
2024-12-02,NOL,NOL5 Bulacan,903,14288,11780
2024-12-02,SOL,SOL1 Laguna/Tanay,20,10101,8384
2024-12-02,SOL,SOL2 Cavite,273,7908,6492
2024-12-02,SOL,SOL2 Cavite,1476,8356,6756
2024-12-02,SOL,SOL2 Cavite,1705,13179,10828
2024-12-02,SOL,SOL2 Cavite,2268,8502,6922
2024-12-03,NCR,NCR1 Metro Manila West,9,12342,9963
2024-12-03,NCR,NCR1 Metro Manila West,11,10931,8643
2024-12-03,NCR,NCR1 Metro Manila West,13,13244,10529
2024-12-03,NCR,NCR1 Metro Manila West,434,12055,10032
2024-12-03,NCR,NCR1 Metro Manila West,1707,10878,8706
2024-12-03,NCR,NCR1 Metro Manila West,1770,9334,7754
2024-12-03,NCR,NCR1 Metro Manila West,2180,11977,9245
2024-12-03,NCR,NCR1 Metro Manila West,2266,22286,17567
2024-12-03,NCR,NCR1 Metro Manila West,3062,14120,11059
2024-12-03,NCR,NCR2 Metro Manila East,7,22971,17821
2024-12-03,NCR,NCR2 Metro Manila East,18,15189,12221
2024-12-03,NCR,NCR2 Metro Manila East,19,11626,9225
2024-12-03,NCR,NCR2 Metro Manila East,1232,13588,11022
2024-12-03,NCR,NCR2 Metro Manila East,1242,18093,14199
2024-12-03,NCR,NCR2 Metro Manila East,1365,21405,16972
2024-12-03,NCR,NCR2 Metro Manila East,2201,11961,9401
2024-12-03,NCR,NCR2 Metro Manila East,2384,16753,13327
2024-12-03,NCR,NCR2 Metro Manila East,2647,11006,8679
2024-12-03,NCR,NCR2 Metro Manila East,2680,7290,5972
2024-12-03,NOL,NOL5 Bulacan,903,18680,15290
2024-12-03,SOL,SOL1 Laguna/Tanay,20,14899,11879
2024-12-03,SOL,SOL2 Cavite,273,8634,7081
2024-12-03,SOL,SOL2 Cavite,1476,9470,7784
2024-12-03,SOL,SOL2 Cavite,1705,16092,13101
2024-12-03,SOL,SOL2 Cavite,2268,9870,8098
2024-12-04,NCR,NCR1 Metro Manila West,9,11879,9794
2024-12-04,NCR,NCR1 Metro Manila West,11,9613,7842
2024-12-04,NCR,NCR1 Metro Manila West,13,12064,9811
2024-12-04,NCR,NCR1 Metro Manila West,434,13890,11584
2024-12-04,NCR,NCR1 Metro Manila West,1707,10129,8338
2024-12-04,NCR,NCR1 Metro Manila West,1770,9096,7709
2024-12-04,NCR,NCR1 Metro Manila West,2180,10674,8579
2024-12-04,NCR,NCR1 Metro Manila West,2266,19838,16144
2024-12-04,NCR,NCR1 Metro Manila West,3062,13374,10594
2024-12-04,NCR,NCR2 Metro Manila East,7,21411,16989
2024-12-04,NCR,NCR2 Metro Manila East,18,14933,12194
2024-12-04,NCR,NCR2 Metro Manila East,19,10597,8645
2024-12-04,NCR,NCR2 Metro Manila East,1232,13291,10982
2024-12-04,NCR,NCR2 Metro Manila East,1242,17861,14307
2024-12-04,NCR,NCR2 Metro Manila East,1365,18458,15236
2024-12-04,NCR,NCR2 Metro Manila East,2201,11825,9426
2024-12-04,NCR,NCR2 Metro Manila East,2384,13289,11156
2024-12-04,NCR,NCR2 Metro Manila East,2647,10010,8235
2024-12-04,NCR,NCR2 Metro Manila East,2680,6712,5564
2024-12-04,NOL,NOL5 Bulacan,903,17603,14744
2024-12-04,SOL,SOL1 Laguna/Tanay,20,13932,11503
2024-12-04,SOL,SOL2 Cavite,273,9421,7838
2024-12-04,SOL,SOL2 Cavite,1476,12158,9645
2024-12-04,SOL,SOL2 Cavite,1705,16102,13345
2024-12-04,SOL,SOL2 Cavite,2268,11163,9058
2024-12-05,NCR,NCR1 Metro Manila West,9,11895,9515
2024-12-05,NCR,NCR1 Metro Manila West,11,8329,6879
2024-12-05,NCR,NCR1 Metro Manila West,13,9691,8184
2024-12-05,NCR,NCR1 Metro Manila West,434,13362,11091
2024-12-05,NCR,NCR1 Metro Manila West,1707,9619,7929
2024-12-05,NCR,NCR1 Metro Manila West,1770,8769,7211
2024-12-05,NCR,NCR1 Metro Manila West,2180,9391,7644
2024-12-05,NCR,NCR1 Metro Manila West,2266,17834,14651
2024-12-05,NCR,NCR1 Metro Manila West,3062,15736,12062
2024-12-05,NCR,NCR2 Metro Manila East,7,19676,15593
2024-12-05,NCR,NCR2 Metro Manila East,18,13893,11410
2024-12-05,NCR,NCR2 Metro Manila East,19,10378,8430
2024-12-05,NCR,NCR2 Metro Manila East,1232,14726,11939
2024-12-05,NCR,NCR2 Metro Manila East,1242,17749,14088
2024-12-05,NCR,NCR2 Metro Manila East,1365,18686,15394
2024-12-05,NCR,NCR2 Metro Manila East,2201,10358,8310
2024-12-05,NCR,NCR2 Metro Manila East,2384,14671,12044
2024-12-05,NCR,NCR2 Metro Manila East,2647,9055,7481
2024-12-05,NCR,NCR2 Metro Manila East,2680,9534,7574
2024-12-05,NOL,NOL5 Bulacan,903,17442,14340
2024-12-05,SOL,SOL1 Laguna/Tanay,20,14419,11726
2024-12-05,SOL,SOL2 Cavite,273,9878,8023
2024-12-05,SOL,SOL2 Cavite,1476,10734,8604
2024-12-05,SOL,SOL2 Cavite,1705,16421,13416
2024-12-05,SOL,SOL2 Cavite,2268,11130,9027
2024-12-06,NCR,NCR1 Metro Manila West,9,11143,9051
2024-12-06,NCR,NCR1 Metro Manila West,11,8369,6749
2024-12-06,NCR,NCR1 Metro Manila West,13,12143,9782
2024-12-06,NCR,NCR1 Metro Manila West,434,11731,9798
2024-12-06,NCR,NCR1 Metro Manila West,1707,7964,6733
2024-12-06,NCR,NCR1 Metro Manila West,1770,7965,6632
2024-12-06,NCR,NCR1 Metro Manila West,2180,8984,7308
2024-12-06,NCR,NCR1 Metro Manila West,2266,17533,14373
2024-12-06,NCR,NCR1 Metro Manila West,3062,15605,12001
2024-12-06,NCR,NCR2 Metro Manila East,7,17328,13847
2024-12-06,NCR,NCR2 Metro Manila East,18,16561,13098
2024-12-06,NCR,NCR2 Metro Manila East,19,9215,7514
2024-12-06,NCR,NCR2 Metro Manila East,1232,13350,10908
2024-12-06,NCR,NCR2 Metro Manila East,1242,16175,12867
2024-12-06,NCR,NCR2 Metro Manila East,1365,16887,13930
2024-12-06,NCR,NCR2 Metro Manila East,2201,10266,8096
2024-12-06,NCR,NCR2 Metro Manila East,2384,12593,10381
2024-12-06,NCR,NCR2 Metro Manila East,2647,8860,7216
2024-12-06,NCR,NCR2 Metro Manila East,2680,7664,6328
2024-12-06,NOL,NOL5 Bulacan,903,16757,13798
2024-12-06,SOL,SOL1 Laguna/Tanay,20,12125,9898
2024-12-06,SOL,SOL2 Cavite,273,8776,7159
2024-12-06,SOL,SOL2 Cavite,1476,10637,8504
2024-12-06,SOL,SOL2 Cavite,1705,14456,12005
2024-12-06,SOL,SOL2 Cavite,2268,8080,6827
2024-12-07,NCR,NCR1 Metro Manila West,9,11879,9443
2024-12-07,NCR,NCR1 Metro Manila West,11,8382,6764
2024-12-07,NCR,NCR1 Metro Manila West,13,10980,8959
2024-12-07,NCR,NCR1 Metro Manila West,434,11384,9451
2024-12-07,NCR,NCR1 Metro Manila West,1707,8640,7142
2024-12-07,NCR,NCR1 Metro Manila West,1770,8828,7119
2024-12-07,NCR,NCR1 Metro Manila West,2180,8854,7200
2024-12-07,NCR,NCR1 Metro Manila West,2266,15963,13155
2024-12-07,NCR,NCR1 Metro Manila West,3062,14180,11036
2024-12-07,NCR,NCR2 Metro Manila East,7,16462,12670
2024-12-07,NCR,NCR2 Metro Manila East,18,12404,10281
2024-12-07,NCR,NCR2 Metro Manila East,19,8938,7361
2024-12-07,NCR,NCR2 Metro Manila East,1232,12475,10316
2024-12-07,NCR,NCR2 Metro Manila East,1242,12957,10461
2024-12-07,NCR,NCR2 Metro Manila East,1365,16736,13744
2024-12-07,NCR,NCR2 Metro Manila East,2201,8683,6981
2024-12-07,NCR,NCR2 Metro Manila East,2384,12319,10294
2024-12-07,NCR,NCR2 Metro Manila East,2647,8687,7038
2024-12-07,NCR,NCR2 Metro Manila East,2680,7259,5894
2024-12-07,NOL,NOL5 Bulacan,903,15990,13206
2024-12-07,SOL,SOL1 Laguna/Tanay,20,11121,9235
2024-12-07,SOL,SOL2 Cavite,273,8052,6701
2024-12-07,SOL,SOL2 Cavite,1476,9892,7878
2024-12-07,SOL,SOL2 Cavite,1705,12381,10527
2024-12-07,SOL,SOL2 Cavite,2268,9272,7687
2024-12-08,NCR,NCR1 Metro Manila West,9,9925,8019
2024-12-08,NCR,NCR1 Metro Manila West,11,6740,5652
2024-12-08,NCR,NCR1 Metro Manila West,13,9653,7976
2024-12-08,NCR,NCR1 Metro Manila West,434,7878,6687
2024-12-08,NCR,NCR1 Metro Manila West,1707,6054,5185
2024-12-08,NCR,NCR1 Metro Manila West,1770,6049,5071
2024-12-08,NCR,NCR1 Metro Manila West,2180,7832,6392
2024-12-08,NCR,NCR1 Metro Manila West,2266,15859,13116
2024-12-08,NCR,NCR1 Metro Manila West,3062,9701,7737
2024-12-08,NCR,NCR2 Metro Manila East,7,11217,9280
2024-12-08,NCR,NCR2 Metro Manila East,18,11450,9513
2024-12-08,NCR,NCR2 Metro Manila East,19,7961,6604
2024-12-08,NCR,NCR2 Metro Manila East,1232,9223,7903
2024-12-08,NCR,NCR2 Metro Manila East,1242,10919,8845
2024-12-08,NCR,NCR2 Metro Manila East,1365,12018,10161
2024-12-08,NCR,NCR2 Metro Manila East,2201,8599,6850
2024-12-08,NCR,NCR2 Metro Manila East,2384,11834,9868
2024-12-08,NCR,NCR2 Metro Manila East,2647,7815,6551
2024-12-08,NCR,NCR2 Metro Manila East,2680,6714,5558
2024-12-08,NOL,NOL5 Bulacan,903,14691,12330
2024-12-08,SOL,SOL1 Laguna/Tanay,20,10764,8905
2024-12-08,SOL,SOL2 Cavite,273,7017,5864
2024-12-08,SOL,SOL2 Cavite,1476,8513,6975
2024-12-08,SOL,SOL2 Cavite,1705,13820,11495
2024-12-08,SOL,SOL2 Cavite,2268,8515,7165
2024-12-09,NCR,NCR1 Metro Manila West,9,10304,8576
2024-12-09,NCR,NCR1 Metro Manila West,11,6230,5108
2024-12-09,NCR,NCR1 Metro Manila West,13,6663,5740
2024-12-09,NCR,NCR1 Metro Manila West,434,13001,10753
2024-12-09,NCR,NCR1 Metro Manila West,1707,8659,7166
2024-12-09,NCR,NCR1 Metro Manila West,1770,8850,7244
2024-12-09,NCR,NCR1 Metro Manila West,2180,6246,5315
2024-12-09,NCR,NCR1 Metro Manila West,2266,12505,10758
2024-12-09,NCR,NCR1 Metro Manila West,3062,14766,11396
2024-12-09,NCR,NCR2 Metro Manila East,7,17327,13533
2024-12-09,NCR,NCR2 Metro Manila East,18,15937,12626
2024-12-09,NCR,NCR2 Metro Manila East,19,7041,5958
2024-12-09,NCR,NCR2 Metro Manila East,1232,14914,12126
2024-12-09,NCR,NCR2 Metro Manila East,1242,17356,13653
2024-12-09,NCR,NCR2 Metro Manila East,1365,14862,12491
2024-12-09,NCR,NCR2 Metro Manila East,2201,7396,6174
2024-12-09,NCR,NCR2 Metro Manila East,2384,10223,8731
2024-12-09,NCR,NCR2 Metro Manila East,2647,6084,5249
2024-12-09,NCR,NCR2 Metro Manila East,2680,6063,5163
2024-12-09,NOL,NOL5 Bulacan,903,13831,11854
2024-12-09,SOL,SOL1 Laguna/Tanay,20,9746,8308
2024-12-09,SOL,SOL2 Cavite,273,6352,5427
2024-12-09,SOL,SOL2 Cavite,1476,8086,6642
2024-12-09,SOL,SOL2 Cavite,1705,11135,9567
2024-12-09,SOL,SOL2 Cavite,2268,7285,6218
2024-12-10,NCR,NCR1 Metro Manila West,9,13700,11018
2024-12-10,NCR,NCR1 Metro Manila West,11,8626,7164
2024-12-10,NCR,NCR1 Metro Manila West,13,12376,10087
2024-12-10,NCR,NCR1 Metro Manila West,434,13423,11211
2024-12-10,NCR,NCR1 Metro Manila West,1707,6943,5971
2024-12-10,NCR,NCR1 Metro Manila West,1770,8613,7253
2024-12-10,NCR,NCR1 Metro Manila West,2180,9354,7618
2024-12-10,NCR,NCR1 Metro Manila West,2266,18518,15191
2024-12-10,NCR,NCR1 Metro Manila West,3062,14546,11350
2024-12-10,NCR,NCR2 Metro Manila East,7,17659,14135
2024-12-10,NCR,NCR2 Metro Manila East,18,12721,10691
2024-12-10,NCR,NCR2 Metro Manila East,19,9845,8098
2024-12-10,NCR,NCR2 Metro Manila East,1232,13536,11149
2024-12-10,NCR,NCR2 Metro Manila East,1242,15357,12508
2024-12-10,NCR,NCR2 Metro Manila East,1365,14858,12549
2024-12-10,NCR,NCR2 Metro Manila East,2201,10612,8552
2024-12-10,NCR,NCR2 Metro Manila East,2384,12263,10355
2024-12-10,NCR,NCR2 Metro Manila East,2647,9184,7512
2024-12-10,NCR,NCR2 Metro Manila East,2680,6745,5674
2024-12-10,NOL,NOL5 Bulacan,903,17688,14658
2024-12-10,SOL,SOL1 Laguna/Tanay,20,13192,10888
2024-12-10,SOL,SOL2 Cavite,273,8965,7449
2024-12-10,SOL,SOL2 Cavite,1476,10408,8444
2024-12-10,SOL,SOL2 Cavite,1705,14223,11968
2024-12-10,SOL,SOL2 Cavite,2268,10224,8431
2024-12-11,NCR,NCR1 Metro Manila West,9,15758,12407
2024-12-11,NCR,NCR1 Metro Manila West,11,9504,7828
2024-12-11,NCR,NCR1 Metro Manila West,13,11959,9921
2024-12-11,NCR,NCR1 Metro Manila West,434,15275,12563
2024-12-11,NCR,NCR1 Metro Manila West,1707,9432,7945
2024-12-11,NCR,NCR1 Metro Manila West,1770,11855,9500
2024-12-11,NCR,NCR1 Metro Manila West,2180,10177,8355
2024-12-11,NCR,NCR1 Metro Manila West,2266,19705,16246
2024-12-11,NCR,NCR1 Metro Manila West,3062,15834,12172
2024-12-11,NCR,NCR2 Metro Manila East,7,18451,14931
2024-12-11,NCR,NCR2 Metro Manila East,18,14753,12111
2024-12-11,NCR,NCR2 Metro Manila East,19,11075,9054
2024-12-11,NCR,NCR2 Metro Manila East,1232,15370,12670
2024-12-11,NCR,NCR2 Metro Manila East,1242,19321,15264
2024-12-11,NCR,NCR2 Metro Manila East,1365,21310,17385
2024-12-11,NCR,NCR2 Metro Manila East,2201,11399,9118
2024-12-11,NCR,NCR2 Metro Manila East,2384,16310,13416
2024-12-11,NCR,NCR2 Metro Manila East,2647,11663,9303
2024-12-11,NCR,NCR2 Metro Manila East,2680,8774,7226
2024-12-11,NOL,NOL5 Bulacan,903,21097,17167
2024-12-11,SOL,SOL1 Laguna/Tanay,20,14679,12063
2024-12-11,SOL,SOL2 Cavite,273,9548,7892
2024-12-11,SOL,SOL2 Cavite,1476,12185,9681
2024-12-11,SOL,SOL2 Cavite,1705,16519,13699
2024-12-11,SOL,SOL2 Cavite,2268,10952,8975
2024-12-12,NCR,NCR1 Metro Manila West,9,15864,12580
2024-12-12,NCR,NCR1 Metro Manila West,11,9705,7923
2024-12-12,NCR,NCR1 Metro Manila West,13,12513,10236
2024-12-12,NCR,NCR1 Metro Manila West,434,15999,13136
2024-12-12,NCR,NCR1 Metro Manila West,1707,12417,10070
2024-12-12,NCR,NCR1 Metro Manila West,1770,10162,8367
2024-12-12,NCR,NCR1 Metro Manila West,2180,10549,8525
2024-12-12,NCR,NCR1 Metro Manila West,2266,20933,16987
2024-12-12,NCR,NCR1 Metro Manila West,3062,15762,12276
2024-12-12,NCR,NCR2 Metro Manila East,7,22481,17598
2024-12-12,NCR,NCR2 Metro Manila East,18,18072,14269
2024-12-12,NCR,NCR2 Metro Manila East,19,11477,9310
2024-12-12,NCR,NCR2 Metro Manila East,1232,17338,13959
2024-12-12,NCR,NCR2 Metro Manila East,1242,18037,14385
2024-12-12,NCR,NCR2 Metro Manila East,1365,22401,18071
2024-12-12,NCR,NCR2 Metro Manila East,2201,11494,9142
2024-12-12,NCR,NCR2 Metro Manila East,2384,15439,12464
2024-12-12,NCR,NCR2 Metro Manila East,2647,10070,8218
2024-12-12,NCR,NCR2 Metro Manila East,2680,8507,7019
2024-12-12,NOL,NOL5 Bulacan,903,20767,16920
2024-12-12,SOL,SOL1 Laguna/Tanay,20,14185,11613
2024-12-12,SOL,SOL2 Cavite,273,9744,7985
2024-12-12,SOL,SOL2 Cavite,1476,12442,9870
2024-12-12,SOL,SOL2 Cavite,1705,17672,14438
2024-12-12,SOL,SOL2 Cavite,2268,11354,9306
2024-12-13,NCR,NCR1 Metro Manila West,9,14711,11805
2024-12-13,NCR,NCR1 Metro Manila West,11,14068,10502
2024-12-13,NCR,NCR1 Metro Manila West,13,17208,12844
2024-12-13,NCR,NCR1 Metro Manila West,434,17087,13535
2024-12-13,NCR,NCR1 Metro Manila West,1707,12175,9768
2024-12-13,NCR,NCR1 Metro Manila West,1770,10571,8790
2024-12-13,NCR,NCR1 Metro Manila West,2180,13237,10095
2024-12-13,NCR,NCR1 Metro Manila West,2266,30302,22245
2024-12-13,NCR,NCR1 Metro Manila West,3062,19040,14391
2024-12-13,NCR,NCR2 Metro Manila East,7,25535,19489
2024-12-13,NCR,NCR2 Metro Manila East,18,18726,14873
2024-12-13,NCR,NCR2 Metro Manila East,19,12937,10106
2024-12-13,NCR,NCR2 Metro Manila East,1232,17181,13711
2024-12-13,NCR,NCR2 Metro Manila East,1242,20996,16398
2024-12-13,NCR,NCR2 Metro Manila East,1365,24990,19116
2024-12-13,NCR,NCR2 Metro Manila East,2201,12320,9289
2024-12-13,NCR,NCR2 Metro Manila East,2384,19607,15013
2024-12-13,NCR,NCR2 Metro Manila East,2647,15499,11353
2024-12-13,NCR,NCR2 Metro Manila East,2680,10701,8362
2024-12-13,NOL,NOL5 Bulacan,903,28385,21213
2024-12-13,SOL,SOL1 Laguna/Tanay,20,18309,14176
2024-12-13,SOL,SOL2 Cavite,273,10950,8688
2024-12-13,SOL,SOL2 Cavite,1476,13127,10290
2024-12-13,SOL,SOL2 Cavite,1705,18472,14842
2024-12-13,SOL,SOL2 Cavite,2268,14990,11375
2024-12-14,NCR,NCR1 Metro Manila West,9,16698,13213
