report_date,region,area_cluster,station_id,rr_pu_vol,rr_users
2024-11-14,NCR,NCR1 Metro Manila West,11,53,47
2024-11-14,NCR,NCR1 Metro Manila West,13,82,78
2024-11-14,NCR,NCR1 Metro Manila West,434,94,77
2024-11-14,NCR,NCR1 Metro Manila West,1707,56,50
2024-11-14,NCR,NCR1 Metro Manila West,1770,57,50
2024-11-14,NCR,NCR1 Metro Manila West,2180,56,52
2024-11-14,NCR,NCR1 Metro Manila West,2266,125,115
2024-11-14,NCR,NCR1 Metro Manila West,3062,76,63
2024-11-14,NCR,NCR2 Metro Manila East,7,148,118
2024-11-14,NCR,NCR2 Metro Manila East,18,57,52
2024-11-14,NCR,NCR2 Metro Manila East,19,78,66
2024-11-14,NCR,NCR2 Metro Manila East,1232,50,48
2024-11-14,NCR,NCR2 Metro Manila East,1242,127,110
2024-11-14,NCR,NCR2 Metro Manila East,1365,99,86
2024-11-14,NCR,NCR2 Metro Manila East,2201,89,76
2024-11-14,NCR,NCR2 Metro Manila East,2384,57,53
2024-11-14,NCR,NCR2 Metro Manila East,2647,71,67
2024-11-14,NCR,NCR2 Metro Manila East,2680,66,64
2024-11-14,NOL,NOL5 Bulacan,903,67,60
2024-11-14,SOL,SOL1 Laguna/Tanay,20,67,57
2024-11-14,SOL,SOL2 Cavite,273,58,53
2024-11-14,SOL,SOL2 Cavite,1476,52,44
2024-11-14,SOL,SOL2 Cavite,1705,66,61
2024-11-14,SOL,SOL2 Cavite,2268,85,75
2024-11-15,NCR,NCR1 Metro Manila West,9,63,56
2024-11-15,NCR,NCR1 Metro Manila West,11,69,64
2024-11-15,NCR,NCR1 Metro Manila West,13,83,75
2024-11-15,NCR,NCR1 Metro Manila West,434,110,94
2024-11-15,NCR,NCR1 Metro Manila West,1707,54,51
2024-11-15,NCR,NCR1 Metro Manila West,1770,85,75
2024-11-15,NCR,NCR1 Metro Manila West,2180,61,55
2024-11-15,NCR,NCR1 Metro Manila West,2266,127,111
2024-11-15,NCR,NCR1 Metro Manila West,3062,100,90
2024-11-15,NCR,NCR2 Metro Manila East,7,120,99
2024-11-15,NCR,NCR2 Metro Manila East,18,70,62
2024-11-15,NCR,NCR2 Metro Manila East,19,60,53
2024-11-15,NCR,NCR2 Metro Manila East,1232,75,68
2024-11-15,NCR,NCR2 Metro Manila East,1242,103,85
2024-11-15,NCR,NCR2 Metro Manila East,1365,82,75
2024-11-15,NCR,NCR2 Metro Manila East,2201,76,63
2024-11-15,NCR,NCR2 Metro Manila East,2384,80,74
2024-11-15,NCR,NCR2 Metro Manila East,2647,60,56
2024-11-15,NCR,NCR2 Metro Manila East,2680,56,45
2024-11-15,NOL,NOL5 Bulacan,903,101,86
2024-11-15,SOL,SOL1 Laguna/Tanay,20,80,71
2024-11-15,SOL,SOL2 Cavite,273,68,62
2024-11-15,SOL,SOL2 Cavite,1476,74,65
2024-11-15,SOL,SOL2 Cavite,1705,93,78
2024-11-15,SOL,SOL2 Cavite,2268,80,72
2024-11-16,NCR,NCR1 Metro Manila West,9,54,50
2024-11-16,NCR,NCR1 Metro Manila West,11,53,49
2024-11-16,NCR,NCR1 Metro Manila West,13,76,66
2024-11-16,NCR,NCR1 Metro Manila West,434,100,86
2024-11-16,NCR,NCR1 Metro Manila West,1707,48,44
2024-11-16,NCR,NCR1 Metro Manila West,1770,53,44
2024-11-16,NCR,NCR1 Metro Manila West,2180,57,50
2024-11-16,NCR,NCR1 Metro Manila West,2266,134,120
2024-11-16,NCR,NCR1 Metro Manila West,3062,49,47
2024-11-16,NCR,NCR2 Metro Manila East,7,105,87
2024-11-16,NCR,NCR2 Metro Manila East,18,79,62
2024-11-16,NCR,NCR2 Metro Manila East,19,70,62
2024-11-16,NCR,NCR2 Metro Manila East,1232,47,43
2024-11-16,NCR,NCR2 Metro Manila East,1242,105,89
2024-11-16,NCR,NCR2 Metro Manila East,1365,104,96
2024-11-16,NCR,NCR2 Metro Manila East,2201,64,54
2024-11-16,NCR,NCR2 Metro Manila East,2384,65,60
2024-11-16,NCR,NCR2 Metro Manila East,2647,53,42
2024-11-16,NCR,NCR2 Metro Manila East,2680,63,57
2024-11-16,NOL,NOL5 Bulacan,903,69,62
2024-11-16,SOL,SOL1 Laguna/Tanay,20,95,84
2024-11-16,SOL,SOL2 Cavite,273,45,43
2024-11-16,SOL,SOL2 Cavite,1476,50,46
2024-11-16,SOL,SOL2 Cavite,1705,74,63
2024-11-16,SOL,SOL2 Cavite,2268,76,69
2024-11-17,NCR,NCR1 Metro Manila West,9,27,24
2024-11-17,NCR,NCR1 Metro Manila West,11,43,37
2024-11-17,NCR,NCR1 Metro Manila West,13,75,65
2024-11-17,NCR,NCR1 Metro Manila West,434,58,50
2024-11-17,NCR,NCR1 Metro Manila West,1707,41,33
2024-11-17,NCR,NCR1 Metro Manila West,1770,32,29
2024-11-17,NCR,NCR1 Metro Manila West,2180,66,53
2024-11-17,NCR,NCR1 Metro Manila West,2266,100,86
2024-11-17,NCR,NCR1 Metro Manila West,3062,58,50
2024-11-17,NCR,NCR2 Metro Manila East,7,78,60
2024-11-17,NCR,NCR2 Metro Manila East,18,64,53
2024-11-17,NCR,NCR2 Metro Manila East,19,60,48
2024-11-17,NCR,NCR2 Metro Manila East,1232,31,29
2024-11-17,NCR,NCR2 Metro Manila East,1242,92,70
2024-11-17,NCR,NCR2 Metro Manila East,1365,52,42
2024-11-17,NCR,NCR2 Metro Manila East,2201,67,57
2024-11-17,NCR,NCR2 Metro Manila East,2384,45,44
2024-11-17,NCR,NCR2 Metro Manila East,2647,80,72
2024-11-17,NCR,NCR2 Metro Manila East,2680,56,54
2024-11-17,NOL,NOL5 Bulacan,903,63,55
2024-11-17,SOL,SOL1 Laguna/Tanay,20,71,62
2024-11-17,SOL,SOL2 Cavite,273,69,63
2024-11-17,SOL,SOL2 Cavite,1476,70,60
2024-11-17,SOL,SOL2 Cavite,1705,63,60
2024-11-17,SOL,SOL2 Cavite,2268,86,72
2024-11-18,NCR,NCR1 Metro Manila West,9,94,83
2024-11-18,NCR,NCR1 Metro Manila West,11,62,56
2024-11-18,NCR,NCR1 Metro Manila West,13,73,62
2024-11-18,NCR,NCR1 Metro Manila West,434,130,101
2024-11-18,NCR,NCR1 Metro Manila West,1707,73,65
2024-11-18,NCR,NCR1 Metro Manila West,1770,65,56
2024-11-18,NCR,NCR1 Metro Manila West,2180,79,62
2024-11-18,NCR,NCR1 Metro Manila West,2266,115,94
2024-11-18,NCR,NCR1 Metro Manila West,3062,74,62
2024-11-18,NCR,NCR2 Metro Manila East,7,140,104
2024-11-18,NCR,NCR2 Metro Manila East,18,86,76
2024-11-18,NCR,NCR2 Metro Manila East,19,66,49
2024-11-18,NCR,NCR2 Metro Manila East,1232,75,63
2024-11-18,NCR,NCR2 Metro Manila East,1242,102,76
2024-11-18,NCR,NCR2 Metro Manila East,1365,117,107
2024-11-18,NCR,NCR2 Metro Manila East,2201,85,67
2024-11-18,NCR,NCR2 Metro Manila East,2384,96,76
2024-11-18,NCR,NCR2 Metro Manila East,2647,62,55
2024-11-18,NCR,NCR2 Metro Manila East,2680,73,66
2024-11-18,NOL,NOL5 Bulacan,903,95,83
2024-11-18,SOL,SOL1 Laguna/Tanay,20,69,54
2024-11-18,SOL,SOL2 Cavite,273,66,63
2024-11-18,SOL,SOL2 Cavite,1476,66,54
2024-11-18,SOL,SOL2 Cavite,1705,85,76
2024-11-18,SOL,SOL2 Cavite,2268,94,79
2024-11-19,NCR,NCR1 Metro Manila West,9,100,89
2024-11-19,NCR,NCR1 Metro Manila West,11,56,49
2024-11-19,NCR,NCR1 Metro Manila West,13,60,50
2024-11-19,NCR,NCR1 Metro Manila West,434,92,77
2024-11-19,NCR,NCR1 Metro Manila West,1707,79,69
2024-11-19,NCR,NCR1 Metro Manila West,1770,60,51
2024-11-19,NCR,NCR1 Metro Manila West,2180,66,57
2024-11-19,NCR,NCR1 Metro Manila West,2266,102,85
2024-11-19,NCR,NCR1 Metro Manila West,3062,54,45
2024-11-19,NCR,NCR2 Metro Manila East,7,119,94
2024-11-19,NCR,NCR2 Metro Manila East,18,58,48
2024-11-19,NCR,NCR2 Metro Manila East,19,63,56
2024-11-19,NCR,NCR2 Metro Manila East,1232,82,69
2024-11-19,NCR,NCR2 Metro Manila East,1242,106,89
2024-11-19,NCR,NCR2 Metro Manila East,1365,106,86
2024-11-19,NCR,NCR2 Metro Manila East,2201,73,59
2024-11-19,NCR,NCR2 Metro Manila East,2384,59,52
2024-11-19,NCR,NCR2 Metro Manila East,2647,66,58
2024-11-19,NCR,NCR2 Metro Manila East,2680,63,58
2024-11-19,NOL,NOL5 Bulacan,903,77,67
2024-11-19,SOL,SOL1 Laguna/Tanay,20,89,74
2024-11-19,SOL,SOL2 Cavite,273,55,43
2024-11-19,SOL,SOL2 Cavite,1476,71,61
2024-11-19,SOL,SOL2 Cavite,1705,57,54
2024-11-19,SOL,SOL2 Cavite,2268,67,58
2024-11-20,NCR,NCR1 Metro Manila West,9,69,54
2024-11-20,NCR,NCR1 Metro Manila West,11,71,62
2024-11-20,NCR,NCR1 Metro Manila West,13,58,51
2024-11-20,NCR,NCR1 Metro Manila West,434,101,87
2024-11-20,NCR,NCR1 Metro Manila West,1707,77,64
2024-11-20,NCR,NCR1 Metro Manila West,1770,66,56
2024-11-20,NCR,NCR1 Metro Manila West,2180,52,45
2024-11-20,NCR,NCR1 Metro Manila West,2266,100,87
2024-11-20,NCR,NCR1 Metro Manila West,3062,75,64
2024-11-20,NCR,NCR2 Metro Manila East,7,99,83
2024-11-20,NCR,NCR2 Metro Manila East,18,83,71
2024-11-20,NCR,NCR2 Metro Manila East,19,71,56
2024-11-20,NCR,NCR2 Metro Manila East,1232,52,46
2024-11-20,NCR,NCR2 Metro Manila East,1242,105,82
2024-11-20,NCR,NCR2 Metro Manila East,1365,113,98
2024-11-20,NCR,NCR2 Metro Manila East,2201,88,77
2024-11-20,NCR,NCR2 Metro Manila East,2384,65,59
2024-11-20,NCR,NCR2 Metro Manila East,2647,61,51
2024-11-20,NCR,NCR2 Metro Manila East,2680,72,62
2024-11-20,NOL,NOL5 Bulacan,903,82,65
2024-11-20,SOL,SOL1 Laguna/Tanay,20,62,48
2024-11-20,SOL,SOL2 Cavite,273,36,29
2024-11-20,SOL,SOL2 Cavite,1476,61,55
2024-11-20,SOL,SOL2 Cavite,1705,55,52
2024-11-20,SOL,SOL2 Cavite,2268,61,54
2024-11-21,NCR,NCR1 Metro Manila West,9,54,44
2024-11-21,NCR,NCR1 Metro Manila West,11,58,51
2024-11-21,NCR,NCR1 Metro Manila West,13,62,52
2024-11-21,NCR,NCR1 Metro Manila West,434,120,101
2024-11-21,NCR,NCR1 Metro Manila West,1707,79,64
2024-11-21,NCR,NCR1 Metro Manila West,1770,63,53
2024-11-21,NCR,NCR1 Metro Manila West,2180,43,38
2024-11-21,NCR,NCR1 Metro Manila West,2266,100,90
2024-11-21,NCR,NCR1 Metro Manila West,3062,58,50
2024-11-21,NCR,NCR2 Metro Manila East,7,125,94
2024-11-21,NCR,NCR2 Metro Manila East,18,76,63
2024-11-21,NCR,NCR2 Metro Manila East,19,86,71
2024-11-21,NCR,NCR2 Metro Manila East,1232,61,53
2024-11-21,NCR,NCR2 Metro Manila East,1242,140,108
2024-11-21,NCR,NCR2 Metro Manila East,1365,87,78
2024-11-21,NCR,NCR2 Metro Manila East,2201,77,58
2024-11-21,NCR,NCR2 Metro Manila East,2384,54,47
2024-11-21,NCR,NCR2 Metro Manila East,2647,54,51
2024-11-21,NCR,NCR2 Metro Manila East,2680,66,57
2024-11-21,NOL,NOL5 Bulacan,903,83,77
2024-11-21,SOL,SOL1 Laguna/Tanay,20,78,65
2024-11-21,SOL,SOL2 Cavite,273,50,47
2024-11-21,SOL,SOL2 Cavite,1476,58,53
2024-11-21,SOL,SOL2 Cavite,1705,69,62
2024-11-21,SOL,SOL2 Cavite,2268,69,61
2024-11-22,NCR,NCR1 Metro Manila West,9,92,69
2024-11-22,NCR,NCR1 Metro Manila West,11,75,64
2024-11-22,NCR,NCR1 Metro Manila West,13,71,58
2024-11-22,NCR,NCR1 Metro Manila West,434,83,68
2024-11-22,NCR,NCR1 Metro Manila West,1707,74,64
2024-11-22,NCR,NCR1 Metro Manila West,1770,59,48
2024-11-22,NCR,NCR1 Metro Manila West,2180,60,48
2024-11-22,NCR,NCR1 Metro Manila West,2266,99,84
2024-11-22,NCR,NCR1 Metro Manila West,3062,86,74
2024-11-22,NCR,NCR2 Metro Manila East,7,91,77
2024-11-22,NCR,NCR2 Metro Manila East,18,61,49
2024-11-22,NCR,NCR2 Metro Manila East,19,64,51
2024-11-22,NCR,NCR2 Metro Manila East,1232,50,43
2024-11-22,NCR,NCR2 Metro Manila East,1242,112,90
2024-11-22,NCR,NCR2 Metro Manila East,1365,109,89
2024-11-22,NCR,NCR2 Metro Manila East,2201,68,56
2024-11-22,NCR,NCR2 Metro Manila East,2384,79,74
2024-11-22,NCR,NCR2 Metro Manila East,2647,60,56
2024-11-22,NCR,NCR2 Metro Manila East,2680,48,44
2024-11-22,NOL,NOL5 Bulacan,903,88,73
2024-11-22,SOL,SOL1 Laguna/Tanay,20,78,63
2024-11-22,SOL,SOL2 Cavite,273,46,41
2024-11-22,SOL,SOL2 Cavite,1476,41,35
2024-11-22,SOL,SOL2 Cavite,1705,78,64
2024-11-22,SOL,SOL2 Cavite,2268,75,71
2024-11-23,NCR,NCR1 Metro Manila West,9,49,41
2024-11-23,NCR,NCR1 Metro Manila West,11,50,37
2024-11-23,NCR,NCR1 Metro Manila West,13,49,47
2024-11-23,NCR,NCR1 Metro Manila West,434,113,93
2024-11-23,NCR,NCR1 Metro Manila West,1707,72,63
2024-11-23,NCR,NCR1 Metro Manila West,1770,48,40
2024-11-23,NCR,NCR1 Metro Manila West,2180,51,44
2024-11-23,NCR,NCR1 Metro Manila West,2266,96,86
2024-11-23,NCR,NCR1 Metro Manila West,3062,56,47
2024-11-23,NCR,NCR2 Metro Manila East,7,99,83
2024-11-23,NCR,NCR2 Metro Manila East,18,58,48
2024-11-23,NCR,NCR2 Metro Manila East,19,65,49
2024-11-23,NCR,NCR2 Metro Manila East,1232,47,42
2024-11-23,NCR,NCR2 Metro Manila East,1242,95,79
2024-11-23,NCR,NCR2 Metro Manila East,1365,83,65
2024-11-23,NCR,NCR2 Metro Manila East,2201,77,65
2024-11-23,NCR,NCR2 Metro Manila East,2384,57,47
2024-11-23,NCR,NCR2 Metro Manila East,2647,64,55
2024-11-23,NCR,NCR2 Metro Manila East,2680,66,61
2024-11-23,NOL,NOL5 Bulacan,903,81,68
2024-11-23,SOL,SOL1 Laguna/Tanay,20,79,68
2024-11-23,SOL,SOL2 Cavite,273,50,43
2024-11-23,SOL,SOL2 Cavite,1476,63,57
2024-11-23,SOL,SOL2 Cavite,1705,60,54
2024-11-23,SOL,SOL2 Cavite,2268,68,59
2024-11-24,NCR,NCR1 Metro Manila West,9,46,41
2024-11-24,NCR,NCR1 Metro Manila West,11,50,43
2024-11-24,NCR,NCR1 Metro Manila West,13,71,58
2024-11-24,NCR,NCR1 Metro Manila West,434,64,56
2024-11-24,NCR,NCR1 Metro Manila West,1707,2,2
2024-11-24,NCR,NCR1 Metro Manila West,1770,43,42
2024-11-24,NCR,NCR1 Metro Manila West,2180,36,33
2024-11-24,NCR,NCR1 Metro Manila West,2266,84,77
2024-11-24,NCR,NCR1 Metro Manila West,3062,32,27
2024-11-24,NCR,NCR2 Metro Manila East,7,82,64
2024-11-24,NCR,NCR2 Metro Manila East,18,38,32
2024-11-24,NCR,NCR2 Metro Manila East,19,65,50
2024-11-24,NCR,NCR2 Metro Manila East,1232,47,39
2024-11-24,NCR,NCR2 Metro Manila East,1242,59,46
2024-11-24,NCR,NCR2 Metro Manila East,1365,66,58
2024-11-24,NCR,NCR2 Metro Manila East,2201,59,52
2024-11-24,NCR,NCR2 Metro Manila East,2384,64,55
2024-11-24,NCR,NCR2 Metro Manila East,2647,43,40
2024-11-24,NCR,NCR2 Metro Manila East,2680,45,40
2024-11-24,NOL,NOL5 Bulacan,903,57,51
2024-11-24,SOL,SOL1 Laguna/Tanay,20,67,59
2024-11-24,SOL,SOL2 Cavite,273,40,36
2024-11-24,SOL,SOL2 Cavite,1476,41,33
2024-11-24,SOL,SOL2 Cavite,1705,63,57
2024-11-24,SOL,SOL2 Cavite,2268,53,48
2024-11-25,NCR,NCR1 Metro Manila West,9,91,72
2024-11-25,NCR,NCR1 Metro Manila West,11,43,37
2024-11-25,NCR,NCR1 Metro Manila West,13,79,64
2024-11-25,NCR,NCR1 Metro Manila West,434,83,70
2024-11-25,NCR,NCR1 Metro Manila West,1707,124,98
2024-11-25,NCR,NCR1 Metro Manila West,1770,48,42
2024-11-25,NCR,NCR1 Metro Manila West,2180,58,43
2024-11-25,NCR,NCR1 Metro Manila West,2266,112,95
2024-11-25,NCR,NCR1 Metro Manila West,3062,66,54
2024-11-25,NCR,NCR2 Metro Manila East,7,106,86
2024-11-25,NCR,NCR2 Metro Manila East,18,62,49
2024-11-25,NCR,NCR2 Metro Manila East,19,44,36
2024-11-25,NCR,NCR2 Metro Manila East,1232,56,41
2024-11-25,NCR,NCR2 Metro Manila East,1242,89,77
2024-11-25,NCR,NCR2 Metro Manila East,1365,82,70
2024-11-25,NCR,NCR2 Metro Manila East,2201,73,59
2024-11-25,NCR,NCR2 Metro Manila East,2384,36,29
2024-11-25,NCR,NCR2 Metro Manila East,2647,61,51
2024-11-25,NCR,NCR2 Metro Manila East,2680,58,53
2024-11-25,NOL,NOL5 Bulacan,903,68,62
2024-11-25,SOL,SOL1 Laguna/Tanay,20,52,44
2024-11-25,SOL,SOL2 Cavite,273,37,32
2024-11-25,SOL,SOL2 Cavite,1476,56,53
2024-11-25,SOL,SOL2 Cavite,1705,64,52
2024-11-25,SOL,SOL2 Cavite,2268,70,63
2024-11-26,NCR,NCR1 Metro Manila West,9,95,75
2024-11-26,NCR,NCR1 Metro Manila West,11,39,34
2024-11-26,NCR,NCR1 Metro Manila West,13,47,44
2024-11-26,NCR,NCR1 Metro Manila West,434,105,90
2024-11-26,NCR,NCR1 Metro Manila West,1707,74,65
2024-11-26,NCR,NCR1 Metro Manila West,1770,44,38
2024-11-26,NCR,NCR1 Metro Manila West,2180,54,39
2024-11-26,NCR,NCR1 Metro Manila West,2266,68,52
2024-11-26,NCR,NCR1 Metro Manila West,3062,46,39
2024-11-26,NCR,NCR2 Metro Manila East,7,138,112
2024-11-26,NCR,NCR2 Metro Manila East,18,59,47
2024-11-26,NCR,NCR2 Metro Manila East,19,56,45
2024-11-26,NCR,NCR2 Metro Manila East,1232,46,43
2024-11-26,NCR,NCR2 Metro Manila East,1242,86,69
2024-11-26,NCR,NCR2 Metro Manila East,1365,85,59
2024-11-26,NCR,NCR2 Metro Manila East,2201,58,40
2024-11-26,NCR,NCR2 Metro Manila East,2384,47,40
2024-11-26,NCR,NCR2 Metro Manila East,2647,45,40
2024-11-26,NCR,NCR2 Metro Manila East,2680,45,41
2024-11-26,NOL,NOL5 Bulacan,903,80,71
2024-11-26,SOL,SOL1 Laguna/Tanay,20,73,58
2024-11-26,SOL,SOL2 Cavite,273,55,46
2024-11-26,SOL,SOL2 Cavite,1476,42,34
2024-11-26,SOL,SOL2 Cavite,1705,66,56
2024-11-26,SOL,SOL2 Cavite,2268,58,46
2024-11-27,NCR,NCR1 Metro Manila West,9,105,86
2024-11-27,NCR,NCR1 Metro Manila West,11,60,54
2024-11-27,NCR,NCR1 Metro Manila West,13,62,57
2024-11-27,NCR,NCR1 Metro Manila West,434,84,67
2024-11-27,NCR,NCR1 Metro Manila West,1707,73,58
2024-11-27,NCR,NCR1 Metro Manila West,1770,53,40
2024-11-27,NCR,NCR1 Metro Manila West,2180,55,44
2024-11-27,NCR,NCR1 Metro Manila West,2266,89,75
2024-11-27,NCR,NCR1 Metro Manila West,3062,56,46
2024-11-27,NCR,NCR2 Metro Manila East,7,74,69
2024-11-27,NCR,NCR2 Metro Manila East,18,47,42
2024-11-27,NCR,NCR2 Metro Manila East,19,58,53
2024-11-27,NCR,NCR2 Metro Manila East,1232,61,49
2024-11-27,NCR,NCR2 Metro Manila East,1242,103,83
2024-11-27,NCR,NCR2 Metro Manila East,1365,72,67
2024-11-27,NCR,NCR2 Metro Manila East,2201,70,56
2024-11-27,NCR,NCR2 Metro Manila East,2384,40,33
2024-11-27,NCR,NCR2 Metro Manila East,2647,46,39
2024-11-27,NCR,NCR2 Metro Manila East,2680,59,52
2024-11-27,NOL,NOL5 Bulacan,903,67,56
2024-11-27,SOL,SOL1 Laguna/Tanay,20,61,51
2024-11-27,SOL,SOL2 Cavite,273,39,32
2024-11-27,SOL,SOL2 Cavite,1476,56,49
2024-11-27,SOL,SOL2 Cavite,1705,74,69
2024-11-27,SOL,SOL2 Cavite,2268,63,51
2024-11-28,NCR,NCR1 Metro Manila West,9,76,66
2024-11-28,NCR,NCR1 Metro Manila West,11,48,44
2024-11-28,NCR,NCR1 Metro Manila West,13,53,48
2024-11-28,NCR,NCR1 Metro Manila West,434,90,73
2024-11-28,NCR,NCR1 Metro Manila West,1707,56,46
2024-11-28,NCR,NCR1 Metro Manila West,1770,61,47
2024-11-28,NCR,NCR1 Metro Manila West,2180,42,35
2024-11-28,NCR,NCR1 Metro Manila West,2266,88,80
2024-11-28,NCR,NCR1 Metro Manila West,3062,79,65
2024-11-28,NCR,NCR2 Metro Manila East,7,108,88
2024-11-28,NCR,NCR2 Metro Manila East,18,86,68
2024-11-28,NCR,NCR2 Metro Manila East,19,56,49
2024-11-28,NCR,NCR2 Metro Manila East,1232,48,41
2024-11-28,NCR,NCR2 Metro Manila East,1242,109,85
2024-11-28,NCR,NCR2 Metro Manila East,1365,79,71
2024-11-28,NCR,NCR2 Metro Manila East,2201,80,64
2024-11-28,NCR,NCR2 Metro Manila East,2384,66,61
2024-11-28,NCR,NCR2 Metro Manila East,2647,78,64
2024-11-28,NCR,NCR2 Metro Manila East,2680,75,67
2024-11-28,NOL,NOL5 Bulacan,903,70,58
2024-11-28,SOL,SOL1 Laguna/Tanay,20,61,51
2024-11-28,SOL,SOL2 Cavite,273,57,53
2024-11-28,SOL,SOL2 Cavite,1476,62,56
2024-11-28,SOL,SOL2 Cavite,1705,72,64
2024-11-28,SOL,SOL2 Cavite,2268,71,63
2024-11-29,NCR,NCR1 Metro Manila West,9,45,39
2024-11-29,NCR,NCR1 Metro Manila West,11,37,29
2024-11-29,NCR,NCR1 Metro Manila West,13,65,59
2024-11-29,NCR,NCR1 Metro Manila West,434,58,49
2024-11-29,NCR,NCR1 Metro Manila West,1707,48,40
2024-11-29,NCR,NCR1 Metro Manila West,1770,44,39
2024-11-29,NCR,NCR1 Metro Manila West,2180,50,49
2024-11-29,NCR,NCR1 Metro Manila West,2266,95,79
2024-11-29,NCR,NCR1 Metro Manila West,3062,63,55
2024-11-29,NCR,NCR2 Metro Manila East,7,88,67
2024-11-29,NCR,NCR2 Metro Manila East,18,50,41
2024-11-29,NCR,NCR2 Metro Manila East,19,61,58
2024-11-29,NCR,NCR2 Metro Manila East,1232,61,55
2024-11-29,NCR,NCR2 Metro Manila East,1242,90,70
2024-11-29,NCR,NCR2 Metro Manila East,1365,64,53
2024-11-29,NCR,NCR2 Metro Manila East,2201,72,66
2024-11-29,NCR,NCR2 Metro Manila East,2384,48,46
2024-11-29,NCR,NCR2 Metro Manila East,2647,59,49
2024-11-29,NCR,NCR2 Metro Manila East,2680,53,47
2024-11-29,NOL,NOL5 Bulacan,903,82,72
2024-11-29,SOL,SOL1 Laguna/Tanay,20,60,53
2024-11-29,SOL,SOL2 Cavite,273,54,48
2024-11-29,SOL,SOL2 Cavite,1476,48,44
2024-11-29,SOL,SOL2 Cavite,1705,78,71
2024-11-29,SOL,SOL2 Cavite,2268,66,59
2024-11-30,NCR,NCR1 Metro Manila West,9,45,34
2024-11-30,NCR,NCR1 Metro Manila West,11,35,32
2024-11-30,NCR,NCR1 Metro Manila West,13,62,54
2024-11-30,NCR,NCR1 Metro Manila West,434,75,68
2024-11-30,NCR,NCR1 Metro Manila West,1707,26,21
2024-11-30,NCR,NCR1 Metro Manila West,1770,49,42
2024-11-30,NCR,NCR1 Metro Manila West,2180,53,43
2024-11-30,NCR,NCR1 Metro Manila West,2266,92,82
2024-11-30,NCR,NCR1 Metro Manila West,3062,53,45
2024-11-30,NCR,NCR2 Metro Manila East,7,87,78
2024-11-30,NCR,NCR2 Metro Manila East,18,57,47
2024-11-30,NCR,NCR2 Metro Manila East,19,39,35
2024-11-30,NCR,NCR2 Metro Manila East,1232,61,51
2024-11-30,NCR,NCR2 Metro Manila East,1242,83,68
2024-11-30,NCR,NCR2 Metro Manila East,1365,79,71
2024-11-30,NCR,NCR2 Metro Manila East,2201,61,54
2024-11-30,NCR,NCR2 Metro Manila East,2384,52,46
2024-11-30,NCR,NCR2 Metro Manila East,2647,46,42
2024-11-30,NCR,NCR2 Metro Manila East,2680,48,43
2024-11-30,NOL,NOL5 Bulacan,903,62,55
2024-11-30,SOL,SOL1 Laguna/Tanay,20,57,49
2024-11-30,SOL,SOL2 Cavite,273,41,37
2024-11-30,SOL,SOL2 Cavite,1476,55,50
2024-11-30,SOL,SOL2 Cavite,1705,83,71
2024-11-30,SOL,SOL2 Cavite,2268,49,42
2024-12-01,NCR,NCR1 Metro Manila West,9,59,53
2024-12-01,NCR,NCR1 Metro Manila West,11,32,25
2024-12-01,NCR,NCR1 Metro Manila West,13,52,46
2024-12-01,NCR,NCR1 Metro Manila West,434,65,59
2024-12-01,NCR,NCR1 Metro Manila West,1707,34,28
2024-12-01,NCR,NCR1 Metro Manila West,1770,46,38
2024-12-01,NCR,NCR1 Metro Manila West,2180,42,34
2024-12-01,NCR,NCR1 Metro Manila West,2266,89,73
2024-12-01,NCR,NCR1 Metro Manila West,3062,44,41
2024-12-01,NCR,NCR2 Metro Manila East,7,53,44
2024-12-01,NCR,NCR2 Metro Manila East,18,42,39
2024-12-01,NCR,NCR2 Metro Manila East,19,47,41
2024-12-01,NCR,NCR2 Metro Manila East,1232,55,46
2024-12-01,NCR,NCR2 Metro Manila East,1242,57,50
2024-12-01,NCR,NCR2 Metro Manila East,1365,47,42
2024-12-01,NCR,NCR2 Metro Manila East,2201,67,56
2024-12-01,NCR,NCR2 Metro Manila East,2384,47,41
2024-12-01,NCR,NCR2 Metro Manila East,2647,45,40
2024-12-01,NCR,NCR2 Metro Manila East,2680,37,34
2024-12-01,NOL,NOL5 Bulacan,903,52,48
2024-12-01,SOL,SOL1 Laguna/Tanay,20,53,44
2024-12-01,SOL,SOL2 Cavite,273,56,55
2024-12-01,SOL,SOL2 Cavite,1476,41,37
2024-12-01,SOL,SOL2 Cavite,1705,47,44
2024-12-01,SOL,SOL2 Cavite,2268,50,44
2024-12-02,NCR,NCR1 Metro Manila West,9,87,70
2024-12-02,NCR,NCR1 Metro Manila West,11,39,33
2024-12-02,NCR,NCR1 Metro Manila West,13,54,47
2024-12-02,NCR,NCR1 Metro Manila West,434,78,72
2024-12-02,NCR,NCR1 Metro Manila West,1707,37,35
2024-12-02,NCR,NCR1 Metro Manila West,1770,62,46
2024-12-02,NCR,NCR1 Metro Manila West,2180,42,39
2024-12-02,NCR,NCR1 Metro Manila West,2266,87,78
2024-12-02,NCR,NCR1 Metro Manila West,3062,50,42
2024-12-02,NCR,NCR2 Metro Manila East,7,109,91
2024-12-02,NCR,NCR2 Metro Manila East,18,53,49
2024-12-02,NCR,NCR2 Metro Manila East,19,41,35
2024-12-02,NCR,NCR2 Metro Manila East,1232,52,48
2024-12-02,NCR,NCR2 Metro Manila East,1242,86,63
